epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
40,3420.08,1.27192,2.09192,0.95901,1.06562,0,0.78853,0.58405,0.68869,0.40504,0.71558,0.53166,0.59318,0.27662,1.17336,1.75011,0.88452,1.05126,0,0.0006065,0.0006065,0.0006065
41,3505.56,1.24512,2.06557,0.94205,1.06111,0,0.71978,0.6285,0.69951,0.41295,0.66088,0.54659,0.58127,0.2735,1.16835,1.7577,0.88129,1.04541,0,0.00059,0.00059,0.00059
42,3591.06,1.26587,2.07856,0.94758,1.06303,0,0.77039,0.61591,0.69903,0.41574,0.71384,0.53988,0.58686,0.27714,1.15923,1.7569,0.87571,1.04918,0,0.0005735,0.0005735,0.0005735
43,3676.5,1.24756,2.04698,0.93541,1.0573,0,0.74071,0.61729,0.70131,0.41043,0.68005,0.56113,0.59727,0.26981,1.17011,1.73199,0.88076,1.0453,0,0.000557,0.000557,0.000557
44,3762.15,1.23589,2.04056,0.92691,1.05714,0,0.77059,0.63096,0.71558,0.42491,0.70507,0.56925,0.6145,0.28317,1.14583,1.71795,0.86687,1.0417,0,0.0005405,0.0005405,0.0005405
45,3847.44,1.24327,2.04872,0.9281,1.05575,0,0.77301,0.60503,0.70095,0.41512,0.71368,0.54916,0.60131,0.28388,1.16516,1.72312,0.87882,1.04604,0,0.000524,0.000524,0.000524
46,3932.82,1.23439,2.04333,0.92524,1.05015,0,0.7732,0.61952,0.70645,0.41965,0.70559,0.55634,0.59515,0.27609,1.1624,1.73391,0.87532,1.04811,0,0.0005075,0.0005075,0.0005075
47,4018.24,1.23923,2.03128,0.92322,1.05445,0,0.7838,0.63067,0.71338,0.4234,0.70456,0.56426,0.60214,0.28205,1.15066,1.71306,0.86685,1.043,0,0.000491,0.000491,0.000491
48,4103.74,1.22268,2.02334,0.91078,1.04822,0,0.80485,0.59791,0.70968,0.41988,0.75945,0.53779,0.61177,0.2912,1.14921,1.7075,0.86288,1.04167,0,0.0004745,0.0004745,0.0004745
49,4188.99,1.23097,2.02507,0.90759,1.04553,0,0.75769,0.65048,0.72176,0.43579,0.70045,0.58676,0.61825,0.28507,1.15014,1.71332,0.86455,1.04037,0,0.000458,0.000458,0.000458
50,4274.21,1.23234,2.03953,0.91535,1.04704,0,0.80045,0.61708,0.72484,0.43085,0.74274,0.55428,0.62735,0.28803,1.15065,1.70169,0.85364,1.04284,0,0.0004415,0.0004415,0.0004415
51,4360.05,1.21151,1.99929,0.89084,1.04362,0,0.78411,0.61756,0.71711,0.43184,0.73056,0.5656,0.62362,0.29528,1.14226,1.68874,0.85892,1.03607,0,0.000425,0.000425,0.000425
52,4445.55,1.21586,1.99681,0.89523,1.04184,0,0.77402,0.63493,0.72946,0.44262,0.7708,0.53787,0.62797,0.29138,1.13343,1.69048,0.85148,1.03259,0,0.0004085,0.0004085,0.0004085
53,4530.67,1.22016,1.99665,0.89745,1.04427,0,0.8074,0.61733,0.7237,0.43183,0.7408,0.56829,0.62715,0.29033,1.15132,1.69761,0.85161,1.0421,0,0.000392,0.000392,0.000392
