epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
38,2155.01,1.72314,2.18915,1.16938,0.0044,1.47136,0.64907,0.52171,0.57016,0.29772,0.59549,0.46748,0.48947,0.21659,1.77217,2.15643,1.28709,0.00568,0,0.00114841,0.00114841,0.00114841
39,2215.49,1.69324,2.1511,1.14678,0.00439,1.4443,0.64517,0.55574,0.59791,0.31698,0.59984,0.49909,0.51584,0.23646,1.72591,2.10757,1.22015,0.0053,0,0.00114301,0.00114301,0.00114301
40,2276.06,1.69851,2.15763,1.13112,0.00435,1.38438,0.63395,0.5398,0.57374,0.31599,0.5976,0.50397,0.50741,0.22675,1.68975,2.11466,1.30838,0.00511,0,0.00113748,0.00113748,0.00113748
41,2335.6,1.67632,2.12279,1.13852,0.00448,1.38907,0.63754,0.50852,0.56492,0.31369,0.62281,0.43837,0.4875,0.22979,1.68327,2.11673,1.22265,0.00526,0,0.00113183,0.00113183,0.00113183
42,2395.82,1.69939,2.15055,1.13481,0.0044,1.39643,0.69057,0.51418,0.61597,0.32383,0.63641,0.4635,0.52025,0.23622,1.72343,2.11919,1.21173,0.00535,0,0.00112605,0.00112605,0.00112605
43,2456.81,1.71896,2.16475,1.13817,0.00437,1.37913,0.61534,0.57108,0.59394,0.32352,0.57842,0.51282,0.5227,0.22897,1.71556,2.09293,1.38947,0.00523,0,0.00112016,0.00112016,0.00112016
44,2519.16,1.73279,2.1828,1.14404,0.00432,1.41869,0.65243,0.53137,0.58506,0.31046,0.56352,0.49424,0.50268,0.2307,1.71653,2.08523,1.23651,0.00541,0,0.00111414,0.00111414,0.00111414
45,2580.3,1.68421,2.14342,1.14239,0.00433,1.44592,0.61437,0.58391,0.61491,0.32651,0.59177,0.54137,0.54171,0.24625,1.69153,2.04705,1.22956,0.00517,0,0.00110801,0.00110801,0.00110801
46,2642.3,1.70109,2.15524,1.13263,0.00426,1.37763,0.6242,0.56034,0.5988,0.31157,0.57604,0.51431,0.51323,0.22142,1.7179,2.15486,1.27318,0.00531,0,0.00110175,0.00110175,0.00110175
47,2703.36,1.70202,2.16315,1.12043,0.00422,1.39623,0.60053,0.57205,0.57257,0.31885,0.58039,0.49104,0.49776,0.23476,1.70321,2.13205,1.20424,0.00514,0,0.00109538,0.00109538,0.00109538
48,2764.22,1.6841,2.14447,1.12677,0.00433,1.37168,0.64289,0.56914,0.60877,0.33653,0.61222,0.51884,0.54253,0.25392,1.69821,2.12313,1.19599,0.00525,0,0.0010889,0.0010889,0.0010889
49,2825.65,1.69555,2.15864,1.13103,0.00424,1.39297,0.67934,0.55327,0.61641,0.33278,0.62343,0.50485,0.5308,0.23616,1.75804,2.18907,1.22193,0.00536,0,0.0010823,0.0010823,0.0010823
50,2886.73,1.70119,2.13743,1.13062,0.00421,1.37113,0.68929,0.5709,0.62756,0.34089,0.64213,0.5259,0.54831,0.25047,1.66291,2.03842,1.15393,0.00515,0,0.00107559,0.00107559,0.00107559
51,2947.75,1.7052,2.14458,1.10398,0.00425,1.35951,0.71681,0.5476,0.6347,0.35137,0.66034,0.50846,0.55675,0.25833,1.65216,2.08324,1.16211,0.00512,0,0.00106877,0.00106877,0.00106877
52,3010.02,1.70378,2.14102,1.09749,0.00419,1.32068,0.67392,0.58789,0.63289,0.34,0.63079,0.5302,0.54998,0.25534,1.65775,2.08107,1.18217,0.00506,0,0.00106185,0.00106185,0.00106185
53,3071.58,1.67512,2.11394,1.11212,0.00434,1.33182,0.65623,0.58513,0.6299,0.33204,0.6124,0.5337,0.54889,0.24502,1.6576,2.04738,1.26001,0.00508,0,0.00105481,0.00105481,0.00105481
54,3131.91,1.68618,2.13408,1.11171,0.00426,1.38489,0.66696,0.55027,0.5956,0.31581,0.59983,0.48322,0.49877,0.22634,1.75618,2.18176,1.25018,0.00552,0,0.00104768,0.00104768,0.00104768
55,3193.38,1.67162,2.10212,1.10094,0.00423,1.32864,0.66242,0.55118,0.6109,0.32543,0.65455,0.46436,0.51741,0.22628,1.68985,2.09567,1.2129,0.00515,0,0.00104044,0.00104044,0.00104044
56,3254.27,1.65876,2.1013,1.09399,0.00428,1.34903,0.69945,0.51843,0.60602,0.32043,0.65969,0.46926,0.53566,0.23775,1.71848,2.11315,1.18605,0.00534,0,0.0010331,0.0010331,0.0010331
57,3315.85,1.68518,2.10967,1.10038,0.00415,1.32363,0.69438,0.54892,0.61763,0.33731,0.64544,0.5074,0.54855,0.24998,1.69341,2.08238,1.19521,0.0052,0,0.00102566,0.00102566,0.00102566
58,3376.51,1.6605,2.09068,1.10506,0.00423,1.36416,0.65808,0.52859,0.58898,0.31245,0.60873,0.50892,0.52797,0.23899,1.73792,2.09469,1.19824,0.00522,0,0.00101812,0.00101812,0.00101812
59,3437.11,1.66568,2.10151,1.08936,0.0042,1.31883,0.66558,0.57108,0.61445,0.34027,0.61039,0.5212,0.53621,0.24437,1.65977,2.05777,1.18798,0.00507,0,0.00101049,0.00101049,0.00101049
60,3497.59,1.65101,2.0906,1.08229,0.00407,1.30929,0.69069,0.58349,0.64062,0.35864,0.64204,0.53277,0.56242,0.2582,1.63848,2.00939,1.10865,0.00499,0,0.00100276,0.00100276,0.00100276
61,3558.32,1.66946,2.11451,1.08615,0.00419,1.30126,0.62099,0.59839,0.63047,0.34854,0.59144,0.54307,0.56015,0.25,1.69306,2.09753,1.1664,0.00509,0,0.000994942,0.000994942,0.000994942
62,3619.32,1.66376,2.09833,1.08198,0.00414,1.27597,0.69188,0.59972,0.64957,0.36036,0.64056,0.53334,0.5611,0.26044,1.67349,2.02433,1.1358,0.00504,0,0.000987034,0.000987034,0.000987034
63,3680.75,1.65485,2.08567,1.08518,0.00411,1.27672,0.70214,0.57069,0.64075,0.35383,0.65072,0.52756,0.5679,0.26969,1.64535,2.01584,1.15348,0.00496,0,0.000979039,0.000979039,0.000979039
64,3741.94,1.64097,2.08175,1.06988,0.00408,1.28428,0.67357,0.57779,0.63198,0.35095,0.62598,0.53153,0.55303,0.2581,1.68818,2.0316,1.19817,0.00513,0,0.000970958,0.000970958,0.000970958
65,3803.21,1.65209,2.09374,1.06651,0.00402,1.26964,0.70111,0.57687,0.6344,0.35865,0.66901,0.52166,0.55524,0.25588,1.66034,2.09927,1.22666,0.00499,0,0.000962793,0.000962793,0.000962793
66,3864.08,1.65519,2.09418,1.06818,0.00405,1.27512,0.67131,0.622,0.66058,0.36009,0.6485,0.55217,0.57252,0.27099,1.65135,2.03525,1.13624,0.00507,0,0.000954546,0.000954546,0.000954546
67,3925.02,1.63139,2.06871,1.0649,0.00412,1.29446,0.67439,0.59175,0.63361,0.34235,0.65096,0.53376,0.56377,0.26147,1.66198,2.06865,1.15091,0.005,0,0.000946219,0.000946219,0.000946219
68,3985.63,1.65978,2.091,1.06608,0.00403,1.25205,0.7088,0.58515,0.66242,0.37634,0.6608,0.52191,0.57528,0.27222,1.59214,1.98592,1.0967,0.00476,0,0.000937815,0.000937815,0.000937815
69,4046.97,1.65972,2.08711,1.06113,0.00399,1.2291,0.68906,0.59697,0.64746,0.34883,0.66834,0.52531,0.5703,0.25731,1.6363,2.02484,1.14656,0.00495,0,0.000929335,0.000929335,0.000929335
70,4108.25,1.66242,2.09897,1.06752,0.00405,1.27489,0.63751,0.57931,0.61599,0.34806,0.58505,0.52775,0.53663,0.24864,1.63324,2.05671,1.16639,0.00494,0,0.000920782,0.000920782,0.000920782
71,4169.61,1.65136,2.09608,1.0664,0.00401,1.2848,0.73303,0.55165,0.64352,0.36737,0.69845,0.51383,0.5793,0.27357,1.622,2.01874,1.14782,0.00484,0,0.000912157,0.000912157,0.000912157
72,4230.58,1.64702,2.07107,1.05038,0.004,1.2286,0.74663,0.54401,0.64025,0.3649,0.69927,0.50811,0.57364,0.26615,1.65187,2.02454,1.18674,0.00489,0,0.000903462,0.000903462,0.000903462
73,4270.77,1.6371,2.04788,1.05484,0.00415,1.27285,0.69403,0.59107,0.65801,0.36345,0.64752,0.53688,0.57182,0.26695,1.64763,2.0005,1.14232,0.00497,0,0.000894701,0.000894701,0.000894701
74,4301.28,1.63148,2.04663,1.04764,0.00397,1.22572,0.70447,0.5921,0.66705,0.36806,0.66623,0.53612,0.57969,0.26959,1.61237,1.98834,1.14089,0.00487,0,0.000885875,0.000885875,0.000885875
75,4331.84,1.645,2.06174,1.04178,0.00399,1.22122,0.71115,0.60533,0.6702,0.3792,0.66974,0.56173,0.59887,0.29156,1.61642,1.99722,1.11113,0.00484,0,0.000876985,0.000876985,0.000876985
