epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
39,2004.78,1.567,2.01817,1.11738,0.00412,1.36768,0.65977,0.56624,0.61564,0.34072,0.62202,0.53104,0.5608,0.26941,1.58122,1.99626,1.21612,0.00508,0,0.00114301,0.00114301,0.00114301
40,2056.5,1.55227,1.98314,1.10582,0.00402,1.36098,0.62647,0.53825,0.57092,0.29791,0.60686,0.48521,0.50615,0.23565,1.69468,2.06828,1.29391,0.00561,0,0.00113748,0.00113748,0.00113748
41,2107.24,1.52752,1.97221,1.12246,0.00414,1.42477,0.62315,0.52092,0.55897,0.3068,0.58189,0.46065,0.48686,0.2278,1.61928,2.0801,1.292,0.00534,0,0.00113183,0.00113183,0.00113183
42,2158.59,1.54735,1.98026,1.10469,0.00396,1.39826,0.65522,0.60309,0.62169,0.34642,0.62532,0.56142,0.56605,0.27257,1.56712,1.95969,1.16486,0.00507,0,0.00112605,0.00112605,0.00112605
43,2209.64,1.53312,1.96766,1.09463,0.00403,1.37249,0.58914,0.58359,0.58514,0.31134,0.56787,0.52468,0.52146,0.24415,1.56302,1.94846,1.14827,0.00506,0,0.00112016,0.00112016,0.00112016
44,2261.16,1.52927,1.95786,1.07855,0.00397,1.32652,0.66479,0.58421,0.63208,0.35018,0.60408,0.53686,0.54035,0.25764,1.54866,1.99241,1.12139,0.00497,0,0.00111414,0.00111414,0.00111414
45,2311.92,1.52431,1.94696,1.08683,0.00399,1.31407,0.63418,0.55976,0.59081,0.31963,0.5857,0.50906,0.51459,0.23681,1.58554,1.94484,1.18643,0.00504,0,0.00110801,0.00110801,0.00110801
46,2363.29,1.52259,1.94913,1.06747,0.00395,1.31023,0.69233,0.58488,0.63037,0.35112,0.64943,0.53838,0.56335,0.27424,1.56865,1.96111,1.14824,0.00506,0,0.00110175,0.00110175,0.00110175
47,2414.74,1.53099,1.95454,1.08077,0.00393,1.35565,0.63043,0.58392,0.61532,0.32677,0.63728,0.53102,0.56168,0.26352,1.61134,2.00996,1.20041,0.00527,0,0.00109538,0.00109538,0.00109538
48,2465.95,1.52108,1.95063,1.08533,0.00404,1.33283,0.62739,0.60747,0.63767,0.34714,0.616,0.53269,0.5615,0.26602,1.56874,1.96574,1.17526,0.00504,0,0.0010889,0.0010889,0.0010889
49,2516.8,1.52144,1.92689,1.06743,0.00386,1.31096,0.69229,0.54255,0.62597,0.34913,0.642,0.49246,0.54467,0.27208,1.57167,1.95151,1.18691,0.00507,0,0.0010823,0.0010823,0.0010823
50,2568.56,1.53952,1.96741,1.09343,0.00391,1.3626,0.67227,0.57157,0.62357,0.34282,0.64036,0.5105,0.5458,0.25416,1.59912,1.98905,1.20785,0.005,0,0.00107559,0.00107559,0.00107559
51,2619.91,1.53452,1.94945,1.07683,0.00394,1.32413,0.64705,0.60981,0.63367,0.34392,0.59435,0.55312,0.54931,0.26495,1.5554,1.95403,1.14964,0.00486,0,0.00106877,0.00106877,0.00106877
52,2671.9,1.53444,1.94585,1.05845,0.00391,1.28858,0.64238,0.61989,0.6477,0.36398,0.63032,0.55642,0.58165,0.28482,1.56007,1.9218,1.16363,0.005,0,0.00106185,0.00106185,0.00106185
53,2723.29,1.50105,1.91019,1.05508,0.00386,1.30507,0.69397,0.56444,0.63345,0.35287,0.64658,0.53114,0.56511,0.27657,1.55476,1.93547,1.15599,0.0049,0,0.00105481,0.00105481,0.00105481
54,2774.55,1.52056,1.92995,1.05983,0.00389,1.26855,0.65874,0.58269,0.62593,0.34509,0.62062,0.54316,0.55415,0.26728,1.63576,1.98313,1.17377,0.00517,0,0.00104768,0.00104768,0.00104768
55,2825.76,1.51708,1.95066,1.05306,0.00383,1.2696,0.69404,0.58016,0.6346,0.36476,0.65002,0.53089,0.55769,0.27249,1.56843,1.99279,1.12905,0.00491,0,0.00104044,0.00104044,0.00104044
56,2877.38,1.52442,1.95596,1.05668,0.00382,1.27698,0.70209,0.5799,0.65362,0.36476,0.6743,0.53408,0.58476,0.28647,1.57308,1.96109,1.1963,0.00503,0,0.0010331,0.0010331,0.0010331
