epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
51,4597.05,1.31536,1.66939,1.01308,0.00418,1.41391,0.63598,0.64301,0.66992,0.38774,0.60095,0.60435,0.60838,0.30411,1.28667,1.59146,0.95957,0.00506,0,0.00106877,0.00106877,0.00106877
52,4687.33,1.3305,1.70145,1.00861,0.00416,1.35428,0.67739,0.59414,0.66356,0.39201,0.64082,0.56464,0.60604,0.30798,1.30246,1.61674,0.97716,0.00513,0,0.00106185,0.00106185,0.00106185
53,4777.62,1.3249,1.68955,0.99986,0.00419,1.35915,0.67993,0.58243,0.63445,0.35956,0.64547,0.54695,0.57362,0.27534,1.31814,1.64009,1.05305,0.00536,0,0.00105481,0.00105481,0.00105481
54,4867.42,1.32092,1.69285,1.00401,0.00421,1.39753,0.69201,0.58232,0.64712,0.37227,0.66879,0.55554,0.59361,0.29367,1.32732,1.64915,1.01417,0.00526,0,0.00104768,0.00104768,0.00104768
55,4957.3,1.30458,1.66711,0.99348,0.00412,1.3775,0.65291,0.63013,0.6691,0.37743,0.63824,0.5629,0.59804,0.2912,1.29782,1.65766,1.00422,0.00515,0,0.00104044,0.00104044,0.00104044
56,5046.97,1.30803,1.6786,1.00759,0.00418,1.35701,0.72673,0.58258,0.65087,0.37653,0.70075,0.54403,0.58835,0.28964,1.31016,1.64604,1.03781,0.00516,0,0.0010331,0.0010331,0.0010331
57,5136.73,1.30769,1.65518,0.99565,0.00415,1.33678,0.66923,0.60597,0.6707,0.38646,0.67755,0.55337,0.61436,0.29919,1.29142,1.60993,0.95843,0.00515,0,0.00102566,0.00102566,0.00102566
58,5226.58,1.31388,1.66802,0.99502,0.00413,1.36002,0.67074,0.6425,0.68297,0.40287,0.63894,0.6018,0.6114,0.29783,1.30132,1.62035,0.9962,0.00518,0,0.00101812,0.00101812,0.00101812
59,5316.97,1.3003,1.65135,0.98368,0.00407,1.32366,0.6944,0.58602,0.66319,0.37323,0.66396,0.55254,0.59685,0.28755,1.27444,1.62041,0.96126,0.00513,0,0.00101049,0.00101049,0.00101049
60,5406.93,1.29497,1.65149,0.97623,0.00406,1.31986,0.70024,0.62405,0.67814,0.39173,0.6518,0.58353,0.60423,0.29863,1.31347,1.60766,0.98918,0.00518,0,0.00100276,0.00100276,0.00100276
