epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
52,978.895,0.96781,1.51456,0.61574,0.96431,0,0.76612,0.7354,0.77535,0.50518,0.73718,0.66517,0.6907,0.35335,1.04194,1.55744,0.73897,1.03325,0,0.000618875,0.000618875,0.000618875
53,997.39,0.96924,1.50384,0.61878,0.96597,0,0.79089,0.71609,0.78611,0.50846,0.76649,0.66229,0.7063,0.36078,1.02314,1.56557,0.73763,1.02859,0,0.0006065,0.0006065,0.0006065
54,1015.95,0.95841,1.49068,0.61008,0.96474,0,0.78509,0.72092,0.77779,0.50125,0.7489,0.65986,0.69093,0.35215,1.02257,1.58374,0.75292,1.02989,0,0.000594125,0.000594125,0.000594125
55,1034.49,0.95848,1.48099,0.61421,0.96314,0,0.79447,0.71465,0.77241,0.49143,0.74273,0.6664,0.67872,0.34312,1.02298,1.54974,0.72698,1.03129,0,0.00058175,0.00058175,0.00058175
56,1053.21,0.95012,1.47409,0.60517,0.96063,0,0.79742,0.71749,0.77683,0.51534,0.77139,0.66149,0.7074,0.36159,1.02306,1.56433,0.73252,1.02561,0,0.000569375,0.000569375,0.000569375
57,1072.04,0.94967,1.47542,0.6034,0.96261,0,0.81006,0.69188,0.77402,0.50468,0.76245,0.64663,0.68952,0.3532,1.02967,1.60119,0.74298,1.03528,0,0.000557,0.000557,0.000557
58,1090.46,0.93855,1.45234,0.59301,0.95014,0,0.80763,0.71291,0.78176,0.51212,0.77887,0.65425,0.71073,0.35963,1.03325,1.52691,0.73602,1.02747,0,0.000544625,0.000544625,0.000544625
59,1108.91,0.93649,1.44561,0.5945,0.95014,0,0.78443,0.72414,0.78167,0.51265,0.73827,0.67113,0.70227,0.35159,1.03965,1.57416,0.75505,1.03066,0,0.00053225,0.00053225,0.00053225
60,1127.4,0.93282,1.43775,0.58258,0.94946,0,0.80612,0.70519,0.78646,0.5054,0.75653,0.64027,0.69149,0.33959,1.06652,1.59264,0.75932,1.04444,0,0.000519875,0.000519875,0.000519875
61,1145.79,0.92536,1.43824,0.58352,0.95017,0,0.81599,0.70186,0.78386,0.51281,0.76231,0.64586,0.69398,0.35733,1.04473,1.55956,0.74825,1.03495,0,0.0005075,0.0005075,0.0005075
62,1164.33,0.91537,1.41218,0.57419,0.94709,0,0.77642,0.74076,0.79296,0.51862,0.72195,0.69171,0.71066,0.37204,1.0214,1.56383,0.72886,1.03526,0,0.000495125,0.000495125,0.000495125
63,1183.24,0.92046,1.43136,0.57809,0.94548,0,0.82186,0.70596,0.78775,0.51482,0.76634,0.65664,0.70561,0.36616,1.01714,1.56162,0.71858,1.02628,0,0.00048275,0.00048275,0.00048275
64,1201.73,0.90317,1.40045,0.56528,0.9431,0,0.82826,0.69719,0.77215,0.50955,0.77617,0.6427,0.68952,0.35916,1.0218,1.56905,0.7227,1.02963,0,0.000470375,0.000470375,0.000470375
65,1220.45,0.90526,1.3997,0.56609,0.93887,0,0.795,0.72707,0.78586,0.51666,0.75188,0.6867,0.71453,0.3705,1.0205,1.58866,0.72955,1.03464,0,0.000458,0.000458,0.000458
66,1239.08,0.90821,1.40833,0.56272,0.94353,0,0.81415,0.70448,0.78499,0.52082,0.77748,0.64521,0.70761,0.36571,1.00847,1.55936,0.72649,1.03107,0,0.000445625,0.000445625,0.000445625
67,1257.69,0.89422,1.39303,0.5554,0.93756,0,0.81033,0.71077,0.78749,0.52182,0.76397,0.65105,0.69922,0.36431,1.0208,1.55653,0.73807,1.02805,0,0.00043325,0.00043325,0.00043325
68,1276.14,0.89006,1.37802,0.55132,0.93204,0,0.80288,0.71006,0.78221,0.51503,0.75317,0.65658,0.69838,0.36142,1.01925,1.56288,0.71577,1.04017,0,0.000420875,0.000420875,0.000420875
69,1294.7,0.8846,1.3736,0.54725,0.93397,0,0.80293,0.70972,0.78739,0.51476,0.78477,0.63816,0.70137,0.35932,1.01533,1.55508,0.71634,1.03051,0,0.0004085,0.0004085,0.0004085
70,1313.27,0.88574,1.37453,0.54861,0.93502,0,0.82735,0.69103,0.79009,0.52303,0.80072,0.64601,0.72187,0.36904,1.0124,1.55779,0.72174,1.02777,0,0.000396125,0.000396125,0.000396125
71,1331.91,0.88627,1.36837,0.54507,0.93352,0,0.78529,0.72654,0.78449,0.51431,0.77725,0.64807,0.70612,0.36374,1.02617,1.55465,0.72149,1.03341,0,0.00038375,0.00038375,0.00038375
72,1350.5,0.86919,1.34999,0.53767,0.92774,0,0.81554,0.70868,0.78733,0.5192,0.7969,0.6459,0.70953,0.35511,1.03253,1.59208,0.7348,1.03311,0,0.000371375,0.000371375,0.000371375
73,1369,0.8703,1.3613,0.53777,0.92762,0,0.81822,0.71027,0.78606,0.52322,0.77147,0.65634,0.70167,0.36789,1.00801,1.54544,0.72129,1.02666,0,0.000359,0.000359,0.000359
74,1387.5,0.86863,1.35386,0.53363,0.92654,0,0.81088,0.7364,0.79235,0.52439,0.75834,0.68776,0.7124,0.37215,1.02712,1.59209,0.71241,1.03434,0,0.000346625,0.000346625,0.000346625
75,1406.23,0.86653,1.34513,0.52849,0.92207,0,0.81511,0.70719,0.78231,0.51962,0.7655,0.65862,0.70226,0.36392,1.01211,1.59442,0.73802,1.02801,0,0.00033425,0.00033425,0.00033425
76,1424.76,0.8691,1.34778,0.52707,0.92653,0,0.82004,0.71463,0.78919,0.52468,0.78251,0.66578,0.71768,0.36982,1.02315,1.58653,0.73678,1.03962,0,0.000321875,0.000321875,0.000321875
77,1443.2,0.86023,1.32382,0.52349,0.9214,0,0.81823,0.71704,0.78512,0.52672,0.78808,0.67444,0.71836,0.36932,1.00501,1.57017,0.76283,1.02881,0,0.0003095,0.0003095,0.0003095
78,1461.93,0.85166,1.3198,0.51809,0.92027,0,0.81088,0.73101,0.78834,0.52776,0.75114,0.68394,0.70532,0.37163,1.00498,1.5669,0.74103,1.02529,0,0.000297125,0.000297125,0.000297125
79,1480.82,0.84592,1.31384,0.51571,0.91703,0,0.81033,0.73593,0.79068,0.52764,0.77037,0.67452,0.71386,0.36302,1.01048,1.57293,0.7272,1.02942,0,0.00028475,0.00028475,0.00028475
80,1499.47,0.84545,1.31337,0.5136,0.91703,0,0.8176,0.7226,0.79261,0.5254,0.79122,0.66183,0.71571,0.36823,1.01858,1.56179,0.73331,1.033,0,0.000272375,0.000272375,0.000272375
81,1518.25,0.84403,1.30695,0.50984,0.91546,0,0.80521,0.72936,0.78912,0.52777,0.76252,0.68209,0.7193,0.37569,1.0142,1.58709,0.71786,1.03211,0,0.00026,0.00026,0.00026
