epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
38,1931.86,1.05626,1.69598,0.70802,1.03274,0,0.729,0.69053,0.74757,0.46614,0.68403,0.63347,0.64888,0.31614,1.11472,1.73058,0.7627,1.0664,0,0.00114841,0.00114841,0.00114841
39,1982.73,1.06474,1.7116,0.70834,1.0373,0,0.79378,0.6395,0.7362,0.4583,0.73222,0.58628,0.64116,0.30097,1.12767,1.77848,0.7727,1.07912,0,0.00114301,0.00114301,0.00114301
40,2033.14,1.06887,1.70822,0.71119,1.03837,0,0.74898,0.68038,0.7393,0.45889,0.70186,0.63641,0.65027,0.31716,1.14819,1.73134,0.78009,1.07272,0,0.00113748,0.00113748,0.00113748
41,2083.4,1.06636,1.69314,0.70754,1.04508,0,0.76745,0.64509,0.73945,0.44816,0.72196,0.58934,0.64644,0.32025,1.14752,1.78749,0.78418,1.07559,0,0.00113183,0.00113183,0.00113183
42,2133.9,1.05584,1.68206,0.6976,1.03372,0,0.7583,0.6767,0.75262,0.47284,0.70745,0.62068,0.65046,0.32422,1.11478,1.71525,0.76772,1.06517,0,0.00112605,0.00112605,0.00112605
43,2185.09,1.05684,1.69625,0.69307,1.03215,0,0.78754,0.6448,0.73645,0.45937,0.74938,0.59001,0.65332,0.32436,1.15242,1.75746,0.76409,1.08056,0,0.00112016,0.00112016,0.00112016
44,2235.29,1.04763,1.6747,0.69134,1.02694,0,0.75899,0.67921,0.75762,0.47659,0.69421,0.62404,0.65442,0.32956,1.13712,1.70782,0.73453,1.06685,0,0.00111414,0.00111414,0.00111414
45,2285.8,1.06096,1.70085,0.68858,1.02925,0,0.75853,0.66398,0.74335,0.46857,0.71684,0.60278,0.6565,0.331,1.12093,1.70176,0.75967,1.07049,0,0.00110801,0.00110801,0.00110801
46,2335.87,1.04504,1.66879,0.68715,1.02433,0,0.77775,0.69724,0.76788,0.48507,0.73274,0.6352,0.67112,0.3377,1.10764,1.67019,0.75838,1.06762,0,0.00110175,0.00110175,0.00110175
47,2386.38,1.0325,1.64754,0.67121,1.02143,0,0.77503,0.6663,0.7456,0.46857,0.71727,0.6079,0.64813,0.31311,1.11823,1.72695,0.75382,1.06851,0,0.00109538,0.00109538,0.00109538
